Numero de la station;Nom de la station;Jour;Heure;tm;glot;um
OLMOS001;Olmos Cretaceous;16-07-2006 23:00:00;24;27.0;47.0;76.4
OLMOS001;Olmos Cretaceous;17-07-2006 00:00:00;1;25.1;0.0;75.9
OLMOS001;Olmos Cretaceous;17-07-2006 01:00:00;2;24.7;11.0;76.1
OLMOS001;Olmos Cretaceous;17-07-2006 02:00:00;3;22.8;0.0;76.4
OLMOS001;Olmos Cretaceous;17-07-2006 03:00:00;4;21.8;0.0;74.9
OLMOS001;Olmos Cretaceous;17-07-2006 04:00:00;5;18.8;0.0;83.5
OLMOS001;Olmos Cretaceous;17-07-2006 05:00:00;6;21.7;59.0;85.6
OLMOS001;Olmos Cretaceous;17-07-2006 06:00:00;7;22.0;0.0;81.3
OLMOS001;Olmos Cretaceous;17-07-2006 07:00:00;8;17.4;720.0;77.6
OLMOS001;Olmos Cretaceous;17-07-2006 08:00:00;9;20.6;1413.0;82.5
OLMOS001;Olmos Cretaceous;17-07-2006 09:00:00;10;17.2;1896.0;86.1
OLMOS001;Olmos Cretaceous;17-07-2006 10:00:00;11;20.3;2329.0;81.9
OLMOS001;Olmos Cretaceous;17-07-2006 11:00:00;12;19.9;2852.0;81.7
OLMOS001;Olmos Cretaceous;17-07-2006 12:00:00;13;19.7;2800.0;88.0
OLMOS001;Olmos Cretaceous;17-07-2006 13:00:00;14;21.2;2679.0;86.4
OLMOS001;Olmos Cretaceous;17-07-2006 14:00:00;15;21.6;2342.0;83.2
OLMOS001;Olmos Cretaceous;17-07-2006 15:00:00;16;23.0;2097.0;71.6
OLMOS001;Olmos Cretaceous;17-07-2006 16:00:00;17;26.5;1382.0;78.2
OLMOS001;Olmos Cretaceous;17-07-2006 17:00:00;18;25.9;684.0;72.9
OLMOS001;Olmos Cretaceous;17-07-2006 18:00:00;19;27.3;65.0;76.8
OLMOS001;Olmos Cretaceous;17-07-2006 19:00:00;20;25.9;23.0;60.0
OLMOS001;Olmos Cretaceous;17-07-2006 20:00:00;21;27.3;60.0;69.3
OLMOS001;Olmos Cretaceous;17-07-2006 21:00:00;22;28.0;44.0;62.6
OLMOS001;Olmos Cretaceous;17-07-2006 22:00:00;23;25.0;16.0;82.0
OLMOS001;Olmos Cretaceous;17-07-2006 23:00:00;24;24.5;12.0;77.4
OLMOS001;Olmos Cretaceous;18-07-2006 00:00:00;1;24.8;65.0;72.3
OLMOS001;Olmos Cretaceous;18-07-2006 01:00:00;2;26.0;0.0;69.6
OLMOS001;Olmos Cretaceous;18-07-2006 02:00:00;3;24.7;21.0;71.1
OLMOS001;Olmos Cretaceous;18-07-2006 03:00:00;4;21.3;0.0;81.7
OLMOS001;Olmos Cretaceous;18-07-2006 04:00:00;5;20.2;0.0;85.6
OLMOS001;Olmos Cretaceous;18-07-2006 05:00:00;6;18.9;0.0;89.1
OLMOS001;Olmos Cretaceous;18-07-2006 06:00:00;7;19.3;0.0;83.7
OLMOS001;Olmos Cretaceous;18-07-2006 07:00:00;8;19.3;719.0;83.7
OLMOS001;Olmos Cretaceous;18-07-2006 08:00:00;9;20.6;1448.0;84.9
OLMOS001;Olmos Cretaceous;18-07-2006 09:00:00;10;19.5;1861.0;84.2
OLMOS001;Olmos Cretaceous;18-07-2006 10:00:00;11;19.1;2314.0;85.8
OLMOS001;Olmos Cretaceous;18-07-2006 11:00:00;12;20.7;2924.0;88.3
OLMOS001;Olmos Cretaceous;18-07-2006 12:00:00;13;23.8;3070.0;73.6
OLMOS001;Olmos Cretaceous;18-07-2006 13:00:00;14;23.0;2893.0;75.8
OLMOS001;Olmos Cretaceous;18-07-2006 14:00:00;15;22.5;2365.0;76.9
OLMOS001;Olmos Cretaceous;18-07-2006 15:00:00;16;24.0;1876.0;70.8
OLMOS001;Olmos Cretaceous;18-07-2006 16:00:00;17;26.3;1499.0;75.8
OLMOS001;Olmos Cretaceous;18-07-2006 17:00:00;18;23.0;745.0;67.7
OLMOS001;Olmos Cretaceous;18-07-2006 18:00:00;19;27.8;0.0;70.7
OLMOS001;Olmos Cretaceous;18-07-2006 19:00:00;20;26.2;0.0;68.7
OLMOS001;Olmos Cretaceous;18-07-2006 20:00:00;21;26.8;61.0;72.6
OLMOS001;Olmos Cretaceous;18-07-2006 21:00:00;22;25.0;0.0;70.7
OLMOS001;Olmos Cretaceous;18-07-2006 22:00:00;23;26.0;0.0;71.8
OLMOS001;Olmos Cretaceous;18-07-2006 23:00:00;24;26.3;0.0;75.7
OLMOS001;Olmos Cretaceous;19-07-2006 00:00:00;1;25.0;18.0;82.9
OLMOS001;Olmos Cretaceous;19-07-2006 01:00:00;2;25.4;76.0;77.8
OLMOS001;Olmos Cretaceous;19-07-2006 02:00:00;3;21.3;0.0;77.5
OLMOS001;Olmos Cretaceous;19-07-2006 03:00:00;4;20.2;48.0;75.0
OLMOS001;Olmos Cretaceous;19-07-2006 04:00:00;5;20.2;0.0;84.1
OLMOS001;Olmos Cretaceous;19-07-2006 05:00:00;6;16.8;31.0;81.8
OLMOS001;Olmos Cretaceous;19-07-2006 06:00:00;7;18.6;0.0;90.8
OLMOS001;Olmos Cretaceous;19-07-2006 07:00:00;8;19.4;809.0;89.8
OLMOS001;Olmos Cretaceous;19-07-2006 08:00:00;9;16.3;1230.0;90.1
OLMOS001;Olmos Cretaceous;19-07-2006 09:00:00;10;19.9;1917.0;92.9
OLMOS001;Olmos Cretaceous;19-07-2006 10:00:00;11;19.0;2569.0;93.4
OLMOS001;Olmos Cretaceous;19-07-2006 11:00:00;12;19.6;2627.0;76.4
OLMOS001;Olmos Cretaceous;19-07-2006 12:00:00;13;21.3;2814.0;89.0
OLMOS001;Olmos Cretaceous;19-07-2006 13:00:00;14;22.8;2662.0;79.6
OLMOS001;Olmos Cretaceous;19-07-2006 14:00:00;15;22.4;2630.0;79.5
OLMOS001;Olmos Cretaceous;19-07-2006 15:00:00;16;25.9;1926.0;77.5
OLMOS001;Olmos Cretaceous;19-07-2006 16:00:00;17;26.6;1489.0;81.7
OLMOS001;Olmos Cretaceous;19-07-2006 17:00:00;18;25.4;634.0;75.3
OLMOS001;Olmos Cretaceous;19-07-2006 18:00:00;19;25.5;0.0;72.6
OLMOS001;Olmos Cretaceous;19-07-2006 19:00:00;20;27.6;0.0;60.0
OLMOS001;Olmos Cretaceous;19-07-2006 20:00:00;21;27.3;6.0;78.0
OLMOS001;Olmos Cretaceous;19-07-2006 21:00:00;22;24.1;0.0;72.8
OLMOS001;Olmos Cretaceous;19-07-2006 22:00:00;23;25.3;0.0;72.6
OLMOS001;Olmos Cretaceous;19-07-2006 23:00:00;24;25.0;0.0;68.9
OLMOS001;Olmos Cretaceous;20-07-2006 00:00:00;1;24.4;0.0;83.1
OLMOS001;Olmos Cretaceous;20-07-2006 01:00:00;2;22.6;0.0;86.4
OLMOS001;Olmos Cretaceous;20-07-2006 02:00:00;3;19.2;33.0;77.0
OLMOS001;Olmos Cretaceous;20-07-2006 03:00:00;4;20.5;32.0;74.2
OLMOS001;Olmos Cretaceous;20-07-2006 04:00:00;5;21.1;35.0;87.9
OLMOS001;Olmos Cretaceous;20-07-2006 05:00:00;6;21.9;19.0;88.1
OLMOS001;Olmos Cretaceous;20-07-2006 06:00:00;7;17.8;0.0;83.9
OLMOS001;Olmos Cretaceous;20-07-2006 07:00:00;8;17.7;748.0;89.1
OLMOS001;Olmos Cretaceous;20-07-2006 08:00:00;9;22.6;1434.0;89.6
OLMOS001;Olmos Cretaceous;20-07-2006 09:00:00;10;20.0;1960.0;93.7
OLMOS001;Olmos Cretaceous;20-07-2006 10:00:00;11;20.7;2186.0;77.4
OLMOS001;Olmos Cretaceous;20-07-2006 11:00:00;12;21.9;2569.0;83.8
OLMOS001;Olmos Cretaceous;20-07-2006 12:00:00;13;21.9;2883.0;81.6
OLMOS001;Olmos Cretaceous;20-07-2006 13:00:00;14;23.6;2669.0;73.9
OLMOS001;Olmos Cretaceous;20-07-2006 14:00:00;15;25.9;2645.0;83.7
OLMOS001;Olmos Cretaceous;20-07-2006 15:00:00;16;23.9;2049.0;78.4
OLMOS001;Olmos Cretaceous;20-07-2006 16:00:00;17;24.4;1358.0;75.6
OLMOS001;Olmos Cretaceous;20-07-2006 17:00:00;18;24.8;750.0;71.4
OLMOS001;Olmos Cretaceous;20-07-2006 18:00:00;19;24.3;3.0;78.6
OLMOS001;Olmos Cretaceous;20-07-2006 19:00:00;20;26.2;43.0;66.9
OLMOS001;Olmos Cretaceous;20-07-2006 20:00:00;21;28.0;0.0;69.9
OLMOS001;Olmos Cretaceous;20-07-2006 21:00:00;22;28.0;0.0;65.3
OLMOS001;Olmos Cretaceous;20-07-2006 22:00:00;23;28.0;38.0;73.8
OLMOS001;Olmos Cretaceous;20-07-2006 23:00:00;24;27.2;0.0;61.4
OLMOS001;Olmos Cretaceous;21-07-2006 00:00:00;1;25.1;2.0;64.3
OLMOS001;Olmos Cretaceous;21-07-2006 01:00:00;2;24.1;0.0;76.5
OLMOS001;Olmos Cretaceous;21-07-2006 02:00:00;3;23.2;0.0;77.5
OLMOS001;Olmos Cretaceous;21-07-2006 03:00:00;4;23.5;10.0;86.2
OLMOS001;Olmos Cretaceous;21-07-2006 04:00:00;5;19.4;32.0;84.2
OLMOS001;Olmos Cretaceous;21-07-2006 05:00:00;6;17.8;0.0;90.0
OLMOS001;Olmos Cretaceous;21-07-2006 06:00:00;7;18.5;55.0;84.3
OLMOS001;Olmos Cretaceous;21-07-2006 07:00:00;8;21.1;715.0;76.7
OLMOS001;Olmos Cretaceous;21-07-2006 08:00:00;9;20.6;1336.0;81.8
OLMOS001;Olmos Cretaceous;21-07-2006 09:00:00;10;19.2;2038.0;79.7
OLMOS001;Olmos Cretaceous;21-07-2006 10:00:00;11;20.7;2332.0;87.7
OLMOS001;Olmos Cretaceous;21-07-2006 11:00:00;12;22.2;2536.0;74.5
OLMOS001;Olmos Cretaceous;21-07-2006 12:00:00;13;23.8;3137.0;86.2
OLMOS001;Olmos Cretaceous;21-07-2006 13:00:00;14;22.3;2660.0;77.1
OLMOS001;Olmos Cretaceous;21-07-2006 14:00:00;15;23.6;2529.0;82.9
OLMOS001;Olmos Cretaceous;21-07-2006 15:00:00;16;22.4;1848.0;86.0
OLMOS001;Olmos Cretaceous;21-07-2006 16:00:00;17;25.5;1500.0;74.7
OLMOS001;Olmos Cretaceous;21-07-2006 17:00:00;18;24.0;672.0;75.9
OLMOS001;Olmos Cretaceous;21-07-2006 18:00:00;19;28.0;11.0;66.8
OLMOS001;Olmos Cretaceous;21-07-2006 19:00:00;20;26.6;29.0;72.3
OLMOS001;Olmos Cretaceous;21-07-2006 20:00:00;21;26.8;63.0;70.5
OLMOS001;Olmos Cretaceous;21-07-2006 21:00:00;22;26.6;0.0;65.4
OLMOS001;Olmos Cretaceous;21-07-2006 22:00:00;23;26.1;0.0;64.2
OLMOS001;Olmos Cretaceous;21-07-2006 23:00:00;24;27.2;1.0;62.8
OLMOS001;Olmos Cretaceous;22-07-2006 00:00:00;1;24.0;0.0;75.1
OLMOS001;Olmos Cretaceous;22-07-2006 01:00:00;2;21.4;0.0;72.5
OLMOS001;Olmos Cretaceous;22-07-2006 02:00:00;3;20.4;33.0;77.9
OLMOS001;Olmos Cretaceous;22-07-2006 03:00:00;4;21.3;59.0;74.6
OLMOS001;Olmos Cretaceous;22-07-2006 04:00:00;5;21.6;32.0;73.6
OLMOS001;Olmos Cretaceous;22-07-2006 05:00:00;6;22.1;78.0;81.1
OLMOS001;Olmos Cretaceous;22-07-2006 06:00:00;7;19.0;0.0;92.2
OLMOS001;Olmos Cretaceous;22-07-2006 07:00:00;8;18.2;744.0;77.1
OLMOS001;Olmos Cretaceous;22-07-2006 08:00:00;9;19.3;1258.0;80.0
OLMOS001;Olmos Cretaceous;22-07-2006 09:00:00;10;21.1;2063.0;87.7
OLMOS001;Olmos Cretaceous;22-07-2006 10:00:00;11;18.3;2361.0;86.8
OLMOS001;Olmos Cretaceous;22-07-2006 11:00:00;12;19.7;2576.0;86.8
OLMOS001;Olmos Cretaceous;22-07-2006 12:00:00;13;23.2;2494.0;77.9
OLMOS001;Olmos Cretaceous;22-07-2006 13:00:00;14;22.9;2685.0;75.0
OLMOS001;Olmos Cretaceous;22-07-2006 14:00:00;15;21.7;2447.0;82.5
OLMOS001;Olmos Cretaceous;22-07-2006 15:00:00;16;21.3;2020.0;76.6
OLMOS001;Olmos Cretaceous;22-07-2006 16:00:00;17;23.1;1384.0;73.3
OLMOS001;Olmos Cretaceous;22-07-2006 17:00:00;18;24.8;701.0;74.7
OLMOS001;Olmos Cretaceous;22-07-2006 18:00:00;19;23.1;54.0;73.8
OLMOS001;Olmos Cretaceous;22-07-2006 19:00:00;20;27.4;0.0;71.1
OLMOS001;Olmos Cretaceous;22-07-2006 20:00:00;21;25.7;0.0;69.9
OLMOS001;Olmos Cretaceous;22-07-2006 21:00:00;22;26.9;0.0;65.5
OLMOS001;Olmos Cretaceous;22-07-2006 22:00:00;23;28.0;0.0;69.1
OLMOS001;Olmos Cretaceous;22-07-2006 23:00:00;24;26.7;31.0;80.9
OLMOS001;Olmos Cretaceous;23-07-2006 00:00:00;1;26.0;20.0;69.4
OLMOS001;Olmos Cretaceous;23-07-2006 01:00:00;2;24.0;0.0;71.9
OLMOS001;Olmos Cretaceous;23-07-2006 02:00:00;3;25.0;6.0;74.1
OLMOS001;Olmos Cretaceous;23-07-2006 03:00:00;4;22.3;74.0;79.5
OLMOS001;Olmos Cretaceous;23-07-2006 04:00:00;5;20.3;0.0;90.5
OLMOS001;Olmos Cretaceous;23-07-2006 05:00:00;6;18.6;24.0;78.8
OLMOS001;Olmos Cretaceous;23-07-2006 06:00:00;7;21.0;0.0;79.0
OLMOS001;Olmos Cretaceous;23-07-2006 07:00:00;8;20.5;699.0;80.2
OLMOS001;Olmos Cretaceous;23-07-2006 08:00:00;9;19.4;1346.0;84.0
OLMOS001;Olmos Cretaceous;23-07-2006 09:00:00;10;19.5;1975.0;86.0
OLMOS001;Olmos Cretaceous;23-07-2006 10:00:00;11;24.7;2295.0;83.8
OLMOS001;Olmos Cretaceous;23-07-2006 11:00:00;12;21.0;2682.0;82.8
OLMOS001;Olmos Cretaceous;23-07-2006 12:00:00;13;23.4;2493.0;88.2
OLMOS001;Olmos Cretaceous;23-07-2006 13:00:00;14;22.3;2841.0;78.1
OLMOS001;Olmos Cretaceous;23-07-2006 14:00:00;15;23.5;2400.0;80.7
OLMOS001;Olmos Cretaceous;23-07-2006 15:00:00;16;23.3;2082.0;66.7
OLMOS001;Olmos Cretaceous;23-07-2006 16:00:00;17;27.9;1239.0;81.0
OLMOS001;Olmos Cretaceous;23-07-2006 17:00:00;18;25.0;769.0;61.3
OLMOS001;Olmos Cretaceous;23-07-2006 18:00:00;19;27.4;11.0;67.1
OLMOS001;Olmos Cretaceous;23-07-2006 19:00:00;20;28.0;0.0;67.9
OLMOS001;Olmos Cretaceous;23-07-2006 20:00:00;21;25.0;0.0;72.4
OLMOS001;Olmos Cretaceous;23-07-2006 21:00:00;22;27.1;0.0;71.4
OLMOS001;Olmos Cretaceous;23-07-2006 22:00:00;23;26.3;44.0;73.4
OLMOS001;Olmos Cretaceous;23-07-2006 23:00:00;24;26.9;20.0;74.3
OLMOS001;Olmos Cretaceous;24-07-2006 00:00:00;1;23.5;89.0;81.4
OLMOS001;Olmos Cretaceous;24-07-2006 01:00:00;2;27.4;92.0;72.9
OLMOS001;Olmos Cretaceous;24-07-2006 02:00:00;3;23.1;21.0;75.2
OLMOS001;Olmos Cretaceous;24-07-2006 03:00:00;4;19.6;0.0;84.7
OLMOS001;Olmos Cretaceous;24-07-2006 04:00:00;5;20.6;0.0;84.1
OLMOS001;Olmos Cretaceous;24-07-2006 05:00:00;6;20.5;0.0;84.0
OLMOS001;Olmos Cretaceous;24-07-2006 06:00:00;7;20.3;0.0;90.6
OLMOS001;Olmos Cretaceous;24-07-2006 07:00:00;8;17.7;571.0;86.5
OLMOS001;Olmos Cretaceous;24-07-2006 08:00:00;9;19.2;1460.0;88.4
OLMOS001;Olmos Cretaceous;24-07-2006 09:00:00;10;18.5;1947.0;88.9
OLMOS001;Olmos Cretaceous;24-07-2006 10:00:00;11;23.3;2242.0;87.6
OLMOS001;Olmos Cretaceous;24-07-2006 11:00:00;12;23.6;2732.0;82.5
OLMOS001;Olmos Cretaceous;24-07-2006 12:00:00;13;18.1;2996.0;78.5
OLMOS001;Olmos Cretaceous;24-07-2006 13:00:00;14;22.4;2580.0;83.1
OLMOS001;Olmos Cretaceous;24-07-2006 14:00:00;15;23.6;2126.0;81.9
OLMOS001;Olmos Cretaceous;24-07-2006 15:00:00;16;22.5;2057.0;76.0
OLMOS001;Olmos Cretaceous;24-07-2006 16:00:00;17;24.9;1582.0;77.0
OLMOS001;Olmos Cretaceous;24-07-2006 17:00:00;18;26.3;593.0;72.6
OLMOS001;Olmos Cretaceous;24-07-2006 18:00:00;19;26.7;24.0;72.6
OLMOS001;Olmos Cretaceous;24-07-2006 19:00:00;20;28.0;25.0;65.6
OLMOS001;Olmos Cretaceous;24-07-2006 20:00:00;21;27.7;11.0;75.2
OLMOS001;Olmos Cretaceous;24-07-2006 21:00:00;22;28.0;33.0;72.4
OLMOS001;Olmos Cretaceous;24-07-2006 22:00:00;23;25.4;5.0;64.7
OLMOS001;Olmos Cretaceous;24-07-2006 23:00:00;24;26.0;44.0;75.1
OLMOS001;Olmos Cretaceous;25-07-2006 00:00:00;1;24.8;0.0;84.9
OLMOS001;Olmos Cretaceous;25-07-2006 01:00:00;2;24.2;0.0;67.2
OLMOS001;Olmos Cretaceous;25-07-2006 02:00:00;3;22.6;5.0;85.8
OLMOS001;Olmos Cretaceous;25-07-2006 03:00:00;4;23.4;0.0;77.6
OLMOS001;Olmos Cretaceous;25-07-2006 04:00:00;5;21.5;37.0;86.4
OLMOS001;Olmos Cretaceous;25-07-2006 05:00:00;6;20.6;41.0;87.5
OLMOS001;Olmos Cretaceous;25-07-2006 06:00:00;7;18.6;29.0;84.1
OLMOS001;Olmos Cretaceous;25-07-2006 07:00:00;8;20.1;753.0;82.1
OLMOS001;Olmos Cretaceous;25-07-2006 08:00:00;9;18.3;1525.0;89.2
OLMOS001;Olmos Cretaceous;25-07-2006 09:00:00;10;17.2;2053.0;87.0
OLMOS001;Olmos Cretaceous;25-07-2006 10:00:00;11;20.3;2491.0;85.0
OLMOS001;Olmos Cretaceous;25-07-2006 11:00:00;12;22.9;2687.0;89.0
OLMOS001;Olmos Cretaceous;25-07-2006 12:00:00;13;19.2;2594.0;79.1
OLMOS001;Olmos Cretaceous;25-07-2006 13:00:00;14;24.4;2780.0;82.2
OLMOS001;Olmos Cretaceous;25-07-2006 14:00:00;15;23.7;2392.0;81.9
OLMOS001;Olmos Cretaceous;25-07-2006 15:00:00;16;23.2;1926.0;74.9
OLMOS001;Olmos Cretaceous;25-07-2006 16:00:00;17;25.7;1560.0;75.3
OLMOS001;Olmos Cretaceous;25-07-2006 17:00:00;18;25.4;769.0;76.5
OLMOS001;Olmos Cretaceous;25-07-2006 18:00:00;19;27.1;82.0;68.3
OLMOS001;Olmos Cretaceous;25-07-2006 19:00:00;20;26.7;20.0;64.9
OLMOS001;Olmos Cretaceous;25-07-2006 20:00:00;21;26.2;0.0;65.0
OLMOS001;Olmos Cretaceous;25-07-2006 21:00:00;22;25.8;48.0;76.7
OLMOS001;Olmos Cretaceous;25-07-2006 22:00:00;23;26.1;0.0;68.8
OLMOS001;Olmos Cretaceous;25-07-2006 23:00:00;24;24.7;37.0;80.4
OLMOS001;Olmos Cretaceous;26-07-2006 00:00:00;1;26.8;0.0;71.8
OLMOS001;Olmos Cretaceous;26-07-2006 01:00:00;2;23.6;0.0;74.3
OLMOS001;Olmos Cretaceous;26-07-2006 02:00:00;3;25.1;67.0;74.1
OLMOS001;Olmos Cretaceous;26-07-2006 03:00:00;4;19.2;0.0;85.9
OLMOS001;Olmos Cretaceous;26-07-2006 04:00:00;5;22.6;0.0;81.3
OLMOS001;Olmos Cretaceous;26-07-2006 05:00:00;6;18.2;62.0;79.1
OLMOS001;Olmos Cretaceous;26-07-2006 06:00:00;7;20.3;0.0;77.1
OLMOS001;Olmos Cretaceous;26-07-2006 07:00:00;8;16.1;707.0;77.5
OLMOS001;Olmos Cretaceous;26-07-2006 08:00:00;9;21.5;1306.0;86.1
OLMOS001;Olmos Cretaceous;26-07-2006 09:00:00;10;17.9;2166.0;82.2
OLMOS001;Olmos Cretaceous;26-07-2006 10:00:00;11;20.7;2489.0;85.1
OLMOS001;Olmos Cretaceous;26-07-2006 11:00:00;12;20.6;2892.0;90.2
OLMOS001;Olmos Cretaceous;26-07-2006 12:00:00;13;23.8;3222.0;85.4
OLMOS001;Olmos Cretaceous;26-07-2006 13:00:00;14;21.3;2982.0;81.5
OLMOS001;Olmos Cretaceous;26-07-2006 14:00:00;15;20.5;2318.0;74.6
OLMOS001;Olmos Cretaceous;26-07-2006 15:00:00;16;22.6;2138.0;77.3
OLMOS001;Olmos Cretaceous;26-07-2006 16:00:00;17;24.6;1423.0;75.4
OLMOS001;Olmos Cretaceous;26-07-2006 17:00:00;18;23.7;663.0;74.9
OLMOS001;Olmos Cretaceous;26-07-2006 18:00:00;19;26.5;17.0;73.6
OLMOS001;Olmos Cretaceous;26-07-2006 19:00:00;20;27.1;51.0;63.1
OLMOS001;Olmos Cretaceous;26-07-2006 20:00:00;21;28.0;0.0;69.7
OLMOS001;Olmos Cretaceous;26-07-2006 21:00:00;22;28.0;23.0;67.0
OLMOS001;Olmos Cretaceous;26-07-2006 22:00:00;23;27.2;0.0;69.0
OLMOS001;Olmos Cretaceous;26-07-2006 23:00:00;24;27.5;57.0;72.2
OLMOS001;Olmos Cretaceous;27-07-2006 00:00:00;1;22.9;60.0;72.0
OLMOS001;Olmos Cretaceous;27-07-2006 01:00:00;2;24.2;24.0;75.1
OLMOS001;Olmos Cretaceous;27-07-2006 02:00:00;3;25.2;2.0;75.5
OLMOS001;Olmos Cretaceous;27-07-2006 03:00:00;4;25.3;0.0;74.0
OLMOS001;Olmos Cretaceous;27-07-2006 04:00:00;5;22.9;0.0;81.6
OLMOS001;Olmos Cretaceous;27-07-2006 05:00:00;6;20.3;0.0;85.1
OLMOS001;Olmos Cretaceous;27-07-2006 06:00:00;7;19.7;132.0;84.7
OLMOS001;Olmos Cretaceous;27-07-2006 07:00:00;8;16.7;704.0;83.7
OLMOS001;Olmos Cretaceous;27-07-2006 08:00:00;9;18.5;1432.0;88.7
OLMOS001;Olmos Cretaceous;27-07-2006 09:00:00;10;20.6;1914.0;83.9
OLMOS001;Olmos Cretaceous;27-07-2006 10:00:00;11;18.4;2451.0;86.2
OLMOS001;Olmos Cretaceous;27-07-2006 11:00:00;12;18.7;2766.0;81.3
OLMOS001;Olmos Cretaceous;27-07-2006 12:00:00;13;18.2;2479.0;85.1
OLMOS001;Olmos Cretaceous;27-07-2006 13:00:00;14;22.3;2839.0;78.2
OLMOS001;Olmos Cretaceous;27-07-2006 14:00:00;15;21.9;2454.0;75.1
OLMOS001;Olmos Cretaceous;27-07-2006 15:00:00;16;24.4;2003.0;71.4
OLMOS001;Olmos Cretaceous;27-07-2006 16:00:00;17;25.1;1380.0;79.2
OLMOS001;Olmos Cretaceous;27-07-2006 17:00:00;18;26.2;740.0;72.9
OLMOS001;Olmos Cretaceous;27-07-2006 18:00:00;19;27.1;0.0;76.2
OLMOS001;Olmos Cretaceous;27-07-2006 19:00:00;20;25.1;15.0;71.1
OLMOS001;Olmos Cretaceous;27-07-2006 20:00:00;21;27.9;75.0;72.2
OLMOS001;Olmos Cretaceous;27-07-2006 21:00:00;22;28.0;94.0;77.8
OLMOS001;Olmos Cretaceous;27-07-2006 22:00:00;23;23.6;0.0;72.6
OLMOS001;Olmos Cretaceous;27-07-2006 23:00:00;24;27.6;11.0;73.0
OLMOS001;Olmos Cretaceous;28-07-2006 00:00:00;1;27.2;46.0;72.3
OLMOS001;Olmos Cretaceous;28-07-2006 01:00:00;2;26.6;21.0;78.2
OLMOS001;Olmos Cretaceous;28-07-2006 02:00:00;3;24.0;0.0;78.1
OLMOS001;Olmos Cretaceous;28-07-2006 03:00:00;4;18.7;0.0;73.9
OLMOS001;Olmos Cretaceous;28-07-2006 04:00:00;5;19.7;0.0;83.4
OLMOS001;Olmos Cretaceous;28-07-2006 05:00:00;6;19.4;0.0;80.9
OLMOS001;Olmos Cretaceous;28-07-2006 06:00:00;7;17.0;0.0;80.3
OLMOS001;Olmos Cretaceous;28-07-2006 07:00:00;8;22.8;664.0;92.2
OLMOS001;Olmos Cretaceous;28-07-2006 08:00:00;9;21.2;1333.0;87.5
OLMOS001;Olmos Cretaceous;28-07-2006 09:00:00;10;17.1;1710.0;85.2
OLMOS001;Olmos Cretaceous;28-07-2006 10:00:00;11;20.6;2318.0;83.6
OLMOS001;Olmos Cretaceous;28-07-2006 11:00:00;12;18.4;2543.0;80.7
OLMOS001;Olmos Cretaceous;28-07-2006 12:00:00;13;18.9;2821.0;87.1
OLMOS001;Olmos Cretaceous;28-07-2006 13:00:00;14;22.6;2794.0;87.2
OLMOS001;Olmos Cretaceous;28-07-2006 14:00:00;15;22.1;2568.0;76.3
OLMOS001;Olmos Cretaceous;28-07-2006 15:00:00;16;24.2;1842.0;65.9
OLMOS001;Olmos Cretaceous;28-07-2006 16:00:00;17;23.1;1393.0;68.8
OLMOS001;Olmos Cretaceous;28-07-2006 17:00:00;18;26.4;702.0;65.6
OLMOS001;Olmos Cretaceous;28-07-2006 18:00:00;19;26.6;55.0;60.0
OLMOS001;Olmos Cretaceous;28-07-2006 19:00:00;20;25.2;59.0;74.2
OLMOS001;Olmos Cretaceous;28-07-2006 20:00:00;21;28.0;0.0;65.3
OLMOS001;Olmos Cretaceous;28-07-2006 21:00:00;22;28.0;24.0;74.3
OLMOS001;Olmos Cretaceous;28-07-2006 22:00:00;23;28.0;63.0;74.1
OLMOS001;Olmos Cretaceous;28-07-2006 23:00:00;24;27.3;0.0;75.9
OLMOS001;Olmos Cretaceous;29-07-2006 00:00:00;1;24.4;0.0;76.2
OLMOS001;Olmos Cretaceous;29-07-2006 01:00:00;2;24.2;50.0;72.5
OLMOS001;Olmos Cretaceous;29-07-2006 02:00:00;3;23.1;1.0;73.9
OLMOS001;Olmos Cretaceous;29-07-2006 03:00:00;4;20.7;88.0;79.1
OLMOS001;Olmos Cretaceous;29-07-2006 04:00:00;5;23.2;40.0;79.8
OLMOS001;Olmos Cretaceous;29-07-2006 05:00:00;6;18.6;33.0;82.6
OLMOS001;Olmos Cretaceous;29-07-2006 06:00:00;7;17.6;0.0;87.5
OLMOS001;Olmos Cretaceous;29-07-2006 07:00:00;8;16.4;721.0;88.7
OLMOS001;Olmos Cretaceous;29-07-2006 08:00:00;9;20.2;1419.0;88.7
OLMOS001;Olmos Cretaceous;29-07-2006 09:00:00;10;19.3;2279.0;86.2
OLMOS001;Olmos Cretaceous;29-07-2006 10:00:00;11;19.6;2371.0;70.6
OLMOS001;Olmos Cretaceous;29-07-2006 11:00:00;12;18.4;2573.0;76.8
OLMOS001;Olmos Cretaceous;29-07-2006 12:00:00;13;19.3;2650.0;85.3
OLMOS001;Olmos Cretaceous;29-07-2006 13:00:00;14;25.9;2608.0;75.0
OLMOS001;Olmos Cretaceous;29-07-2006 14:00:00;15;26.2;2439.0;72.8
OLMOS001;Olmos Cretaceous;29-07-2006 15:00:00;16;22.4;1935.0;74.4
OLMOS001;Olmos Cretaceous;29-07-2006 16:00:00;17;25.2;1368.0;76.3
OLMOS001;Olmos Cretaceous;29-07-2006 17:00:00;18;24.8;656.0;77.4
